,id,title,release_date,popularity,vote_average,vote_count
5920,800939,Ticket to Paradise,2022-09-08,22.234,6.5,1253
5921,12117,Instinct,1999-06-04,8.747,6.5,613
5922,339397,Café Society,2016-05-11,9.695,6.461,2697
5923,225728,Macbeth,2015-09-22,11.965,6.462,1454
5924,50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,64.332,6.461,8956
5925,10249,The Rocketeer,1991-06-21,15.664,6.5,952
5926,9928,Robots,2005-03-10,30.361,6.5,4604
5927,9404,Police Story 4: First Strike,1996-02-10,15.747,6.461,490
5928,13465,The Adventures of Ichabod and Mr. Toad,1949-10-05,13.624,6.5,620
5929,9422,A Civil Action,1998-12-25,12.516,6.46,443
5930,747188,Asteroid City,2023-06-08,25.279,6.459,1991
5931,460793,Olaf's Frozen Adventure,2017-10-27,19.266,6.5,1441
5932,409421,BLAME!,2017-05-20,11.853,6.5,306
5933,14881,Joe Kidd,1972-07-19,12.385,6.5,367
5934,10279,Summer of Sam,1999-06-28,14.54,6.5,465
5935,955916,Lift,2024-01-12,47.987,6.456,1277
5936,333484,The Magnificent Seven,2016-09-14,35.374,6.5,5989
5937,79218,Ice Age: A Mammoth Christmas,2011-11-24,17.216,6.5,649
5938,27586,The Runaways,2010-03-19,8.39,6.5,790
5939,11846,Father of the Bride,1991-12-20,12.854,6.458,1367
5940,897087,Freelance,2023-10-05,46.148,6.455,1010
5941,615656,Meg 2: The Trench,2023-08-02,87.848,6.457,3512
5942,59678,Attack the Block,2011-05-12,11.169,6.5,2078
5943,41446,Scream 4,2011-04-13,26.449,6.457,3788
5944,26285,Fantozzi Still Suffers,1983-12-22,8.116,6.5,458
5945,9315,Flightplan,2005-09-22,21.06,6.457,2650
5946,1281,Bean,1997-07-03,15.909,6.457,2424
5947,376866,Jackie,2016-12-02,13.684,6.456,2310
5948,240832,Lucy,2014-07-25,60.858,6.456,16151
5949,9716,Everyone Says I Love You,1996-12-06,11.214,6.5,664
5950,9618,Tango & Cash,1989-12-22,19.259,6.5,1944
5951,8224,8MM,1999-02-26,21.017,6.457,2039
5952,529962,The Perfection,2018-09-20,11.772,6.455,1355
5953,427641,Rampage,2018-04-11,65.914,6.455,7113
5954,11229,Freeway,1996-08-23,8.643,6.5,375
5955,10543,Fear,1996-04-12,45.698,6.5,853
5956,9403,Private Parts,1997-03-07,9.842,6.5,343
5957,797840,Dry,2022-09-29,7.531,6.454,307
5958,309304,Grandma,2015-06-04,8.46,6.5,361
5959,159121,Paulette,2012-10-04,6.278,6.5,393
5960,84306,Liberal Arts,2012-09-14,10.211,6.5,538
5961,14442,Ella Enchanted,2004-04-09,20.53,6.5,1859
5962,9408,Surf's Up,2007-06-08,31.938,6.455,2533
5963,119569,Marvel One-Shot: Item 47,2012-08-29,9.096,6.453,548
5964,543540,The Perfect Date,2019-04-12,18.044,6.452,3251
5965,2069,The Whole Nine Yards,2000-02-18,17.76,6.452,1902
5966,708336,Return of the Tooth Fairy,2020-06-15,10.386,6.5,851
5967,605116,Project Power,2020-08-14,19.294,6.452,2861
5968,115290,Blue Lagoon: The Awakening,2012-06-16,46.544,6.451,1429
5969,84355,Your Sister's Sister,2011-09-11,8.352,6.5,336
5970,15301,Twilight Zone: The Movie,1983-06-24,27.421,6.45,731
5971,10390,For Love of the Game,1999-09-17,14.866,6.451,419
5972,5683,Pee-wee's Big Adventure,1985-07-26,12.814,6.45,783
5973,2046,The Gift,2000-03-16,19.031,6.5,1240
5974,1968,Fools Rush In,1997-02-14,13.283,6.451,556
5975,171,The Party 2,1982-12-08,12.267,6.5,623
5976,730769,Some Like It Rare,2021-09-10,11.381,6.45,443
5977,653598,Spree,2020-08-14,12.836,6.5,443
5978,433502,The Aftermath,2019-03-01,18.699,6.5,666
5979,429415,Extinction,2018-07-15,39.032,6.0,1840
5980,157827,Louder Than Bombs,2015-10-01,6.712,6.45,330
5981,14052,Revenge of the Nerds,1984-07-20,16.416,6.45,736
5982,10761,Made of Honor,2008-04-30,21.071,6.451,1673
5983,10159,The Rundown,2003-09-26,16.957,6.45,2003
5984,768520,A California Christmas,2020-12-14,8.27,6.449,332
5985,391710,A Futile and Stupid Gesture,2018-01-24,7.973,6.449,332
5986,70006,Never Back Down 2: The Beatdown,2011-09-13,32.527,6.4,647
5987,14254,The Uninvited,2009-01-30,17.027,6.449,1512
5988,1086747,The Watchers,2024-06-06,54.369,6.448,1173
5989,845111,The Three Musketeers: Milady,2023-12-13,53.424,6.448,690
5990,738646,Operation Christmas Drop,2020-11-05,11.723,6.4,555
5991,621151,Spell,2020-10-30,11.179,6.4,397
5992,457335,Guns Akimbo,2020-02-27,12.08,6.448,2337
5993,18585,The Ramen Girl,2008-02-08,8.39,6.4,337
5994,13193,Saved!,2004-06-11,9.067,6.4,471
5995,11359,The Indian in the Cupboard,1995-07-14,13.426,6.448,631
5996,425001,The War with Grandpa,2020-08-27,21.371,6.4,969
5997,39103,Dragon Ball Z: The Return of Cooler,1992-03-07,26.598,6.447,1031
5998,33365,The Night Before the Exams,2006-02-17,5.08,6.4,1047
5999,8208,The Man Who Knew Too Much,1934-12-01,12.926,6.4,397
6000,3981,What Women Want,2000-12-15,28.416,6.447,3996
6001,603119,The Silencing,2020-07-18,13.923,6.4,695
6002,403605,Headshot,2016-09-24,14.146,6.446,448
6003,295693,The Boss Baby,2017-03-23,13.244,6.446,7120
6004,14001,Dead Silence,2007-03-16,22.707,6.4,2271
6005,10471,Next Friday,2000-01-12,20.256,6.446,578
6006,740985,Borat Subsequent Moviefilm,2020-10-23,21.005,6.445,2578
6007,489245,The Kill Team,2019-10-17,12.062,6.4,397
6008,464889,Sniper: Ultimate Kill,2017-10-03,31.58,6.4,338
6009,27346,Maniac,1980-05-10,9.629,6.445,443
6010,16899,Easy Virtue,2008-11-07,10.85,6.4,414
6011,14191,Aquamarine,2006-03-03,27.752,6.4,1499
6012,10961,Behind the Mask: The Rise of Leslie Vernon,2006-08-29,10.771,6.4,451
6013,10529,Outlander,2008-04-24,20.336,6.445,1282
6014,1406,City Slickers,1991-06-07,15.284,6.4,791
6015,788929,Lamb,2021-08-12,14.205,6.4,897
6016,429417,Ghost Stories,2018-01-20,12.389,6.444,1189
6017,12182,Nick and Norah's Infinite Playlist,2008-10-03,11.705,6.444,1193
6018,9681,Casanova,2005-12-25,14.81,6.4,888
6019,292431,Love,2015-05-25,28.815,6.444,2496
6020,238751,Best of the Best,1989-11-10,14.401,6.443,306
6021,7300,One Fine Day,1996-12-20,9.593,6.4,661
6022,682,The Man with the Golden Gun,1974-12-04,26.753,6.443,2065
6023,397,French Kiss,1995-05-05,13.448,6.443,732
6024,625568,Unhinged,2020-07-16,27.138,6.4,2317
6025,610253,Halloween Kills,2021-10-14,21.977,6.442,2708
6026,395992,Life,2017-03-22,27.478,6.442,7418
6027,266082,Girlhood,2014-10-22,8.666,6.442,379
6028,200,Star Trek: Insurrection,1998-12-11,16.384,6.442,1227
6029,835113,Woman of the Hour,2024-10-03,32.047,6.441,673
6030,346685,The Girl on the Train,2016-10-05,23.342,6.441,5730
6031,123553,The Mortal Instruments: City of Bones,2013-08-21,34.298,6.441,4469
6032,520900,The Personal History of David Copperfield,2019-11-07,12.054,6.44,477
6033,9839,Beyond Borders,2003-10-23,8.485,6.4,409
6034,7873,Harsh Times,2005-09-11,9.99,6.44,703
6035,2207,16 Blocks,2006-03-01,15.494,6.44,1960
6036,961484,Last Seen Alive,2022-05-12,24.053,6.441,971
6037,429733,Mayhem,2017-11-10,12.32,6.443,696
6038,173185,It Boy,2013-03-06,32.648,6.439,1466
6039,11172,Music and Lyrics,2007-02-09,14.684,6.4,1684
6040,10288,Fido,2006-09-07,10.913,6.4,452
6041,2617,The Great Outdoors,1988-06-17,11.676,6.439,541
6042,977506,The Crime Is Mine,2023-02-24,7.467,6.4,403
6043,435707,Skins,2017-06-09,12.014,6.4,529
6044,200713,9 Month Stretch,2013-09-07,5.627,6.438,564
6045,72105,Ted,2012-06-29,40.863,6.438,12427
6046,38594,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008-09-21,15.464,6.438,540
6047,9294,Phenomenon,1996-07-05,20.763,6.441,1188
6048,970347,The Killer,2024-08-22,53.64,6.4,371
6049,531454,Eurovision Song Contest: The Story of Fire Saga,2020-06-26,12.787,6.439,1437
6050,21705,The Barbie Diaries,2006-05-17,13.187,6.437,375
6051,17707,Brokedown Palace,1999-08-13,19.953,6.4,387
6052,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,40.103,6.437,5619
6053,582913,The Room,2019-09-12,12.502,6.4,949
6054,11596,New Nightmare,1994-10-13,19.153,6.4,1425
6055,10540,Outland,1981-05-22,22.643,6.4,613
6056,9679,Gone in Sixty Seconds,2000-06-09,26.421,6.436,4496
6057,303858,Money Monster,2016-05-12,14.531,6.435,2970
6058,81025,Salmon Fishing in the Yemen,2012-03-09,12.207,6.4,881
6059,16871,Drag Me to Hell,2009-05-27,33.291,6.435,3743
6060,810873,Single All the Way,2021-12-02,8.665,6.434,394
6061,329263,Suck Me Shakespeer 2,2015-09-10,7.317,6.4,954
6062,258099,Just Before I Go,2015-04-24,9.333,6.4,331
6063,559,Spider-Man 3,2007-05-01,73.081,6.434,14283
6064,429203,The Old Man & the Gun,2018-09-27,7.938,6.433,1390
6065,334298,Monster Hunt,2015-07-16,12.287,6.4,334
6066,82520,Return,2011-02-10,6.215,6.433,3659
6067,11047,Asterix the Gaul,1967-12-20,11.499,6.433,741
6068,10569,Small Time Crooks,2000-05-19,9.247,6.4,690
6069,306947,The Invitation,2016-04-08,18.447,6.4,2618
6070,9975,Curious George,2006-02-10,14.63,6.4,508
6071,8952,I Love You Phillip Morris,2010-02-04,12.08,6.433,1659
6072,6488,Arachnophobia,1990-07-20,10.469,6.4,1401
6073,999644,You Are So Not Invited to My Bat Mitzvah,2023-08-18,21.245,6.431,425
6074,397722,Thoroughbreds,2018-03-09,14.668,6.432,1160
6075,15567,Stitch! The Movie,2003-09-10,21.338,6.4,704
6076,8512,Devil in a Blue Dress,1995-09-29,12.815,6.4,408
6077,5718,King of California,2007-01-24,5.708,6.431,350
6078,636,THX 1138,1971-03-11,11.472,6.4,961
6079,639798,32 Malasana Street,2020-01-17,10.369,6.4,657
6080,379862,Return,2015-11-28,4.973,6.43,878
6081,341013,Atomic Blonde,2017-07-26,38.505,6.43,6256
6082,193610,The Other Woman,2014-04-16,23.569,6.43,3566
6083,109451,Cloudy with a Chance of Meatballs 2,2013-09-26,34.163,6.4,3227
6084,2655,What Lies Beneath,2000-07-21,24.494,6.43,1848
6085,2019,Hard Target,1993-04-27,26.496,6.43,1217
6086,9792,The Hills Have Eyes,2006-03-10,40.636,6.428,3040
6087,3537,Fame,1980-05-16,10.4,6.429,467
6088,334878,Blind Date,2015-05-06,9.816,6.428,545
6089,49017,Dracula Untold,2014-10-01,20.731,6.429,6129
6090,6557,27 Dresses,2008-01-10,23.367,6.4,3163
6091,2294,Jay and Silent Bob Strike Back,2001-08-22,13.522,6.428,1569
6092,1035048,Elevation,2024-11-07,564.406,6.436,541
6093,210947,Afflicted,2014-04-04,11.52,6.4,559
6094,154441,Till Luck Do Us Part,2012-10-05,6.42,6.427,308
6095,23210,Six Degrees of Separation,1993-12-08,10.231,6.427,329
6096,729720,The Last Mercenary,2021-07-30,25.921,6.4,620
6097,667739,The Man from Toronto,2022-12-23,19.5,6.4,396
6098,199534,Wolf Creek 2,2013-08-30,20.035,6.4,649
6099,49527,Man on a Ledge,2012-01-13,16.329,6.4,2622
6100,42892,Happy Family,2010-03-26,5.257,6.426,303
6101,11128,Ladder 49,2004-10-01,11.459,6.425,791
6102,9556,Darkman,1990-08-24,14.615,6.427,1385
6103,4513,30 Days of Night,2007-10-17,28.495,6.4,2810
6104,308504,Last Knights,2015-04-03,12.921,6.4,1083
6105,8987,The River Wild,1994-09-30,11.25,6.4,885
6106,606117,A Cinderella Story: Christmas Wish,2019-10-15,15.862,6.424,703
6107,567748,The Guilty,2021-09-24,18.544,6.425,2727
6108,300668,Annihilation,2018-02-22,51.679,6.4,8710
6109,44147,Wild Target,2010-06-17,9.168,6.4,715
6110,11564,Class of 1984,1982-08-20,9.857,6.424,362
6111,10766,Damien – Omen II,1978-06-09,15.539,6.4,735
6112,6081,Revenge of the Pink Panther,1978-01-08,14.366,6.424,429
6113,1825,Over the Top,1987-02-13,23.3,6.4,1703
6114,638974,Murder Mystery 2,2023-03-28,27.013,6.423,1732
6115,616037,Thor: Love and Thunder,2022-07-06,73.92,6.4,7753
6116,505026,Death on the Nile,2022-02-09,33.607,6.423,3757
6117,10295,Miami Supercops,1985-12-11,11.46,6.423,426
6118,231,Syriana,2005-11-23,10.175,6.4,1368
6119,985617,Reality,2023-06-02,16.464,6.418,445
6120,575774,His House,2020-01-27,23.841,6.4,1092
6121,268238,The Second Best Exotic Marigold Hotel,2015-02-26,8.918,6.4,721
6122,48650,Room in Rome,2010-05-07,96.949,6.417,747
6123,5653,Luther,2003-10-29,17.734,6.4,309
6124,540,D.E.B.S.,2005-03-25,13.395,6.422,565
6125,798362,The Marsh King's Daughter,2023-09-28,15.188,6.416,317
6126,374052,The Love Witch,2016-11-11,14.604,6.4,548
6127,290859,Terminator: Dark Fate,2019-10-23,41.193,6.421,5192
6128,24341,Dolls,1986-10-27,7.527,6.421,329
6129,19955,I Do,2006-11-01,8.145,6.421,328
6130,9671,Crocodile Dundee,1986-09-26,19.895,6.421,1916
6131,5125,Rendition,2007-09-07,10.485,6.421,673
6132,320588,"Hello, My Name Is Doris",2015-11-27,9.0,6.4,479
6133,314405,Tale of Tales,2015-05-14,15.686,6.421,1647
6134,241554,Run All Night,2015-03-11,19.551,6.42,2807
6135,76170,The Wolverine,2013-07-21,7.893,6.42,9700
6136,36834,Total Eclipse,1995-11-03,8.814,6.4,530
6137,669664,"My Donkey, My Lover & I",2020-09-16,8.413,6.4,346
6138,441183,Light of My Life,2019-08-09,12.742,6.4,534
6139,356298,Don't Think Twice,2016-07-22,9.165,6.4,383
6140,328589,The Lady in the Van,2015-10-30,13.444,6.4,751
6141,9715,Hope Floats,1998-05-29,30.701,6.4,469
6142,6795,Zathura: A Space Adventure,2005-11-06,24.807,6.419,3317
6143,1988,A Mighty Heart,2007-06-22,9.369,6.419,333
6144,544431,The Clovehitch Killer,2018-11-16,13.912,6.42,713
6145,464052,Wonder Woman 1984,2020-12-16,44.004,6.4,8526
6146,136797,Need for Speed,2014-03-12,29.976,6.4,4394
6147,13417,Kronk's New Groove,2005-12-05,18.557,6.4,1272
6148,13250,Butterfly on a Wheel,2007-07-27,12.834,6.418,523
6149,11444,The Closet,2001-01-17,6.56,6.418,492
6150,8584,Shanghai Noon,2000-05-26,18.823,6.4,2551
6151,238615,Self/less,2015-07-10,25.306,6.4,3115
6152,13249,Seraphim Falls,2007-01-26,8.532,6.4,571
6153,10671,Airport,1970-03-25,13.907,6.417,396
6154,9064,Hellbound: Hellraiser II,1988-12-23,19.762,6.4,1125
6155,339527,Solace,2015-09-03,15.581,6.416,2231
6156,2661,Batman,1966-07-30,10.977,6.4,964
6157,960875,The Chalk Line,2022-09-09,20.415,6.4,331
6158,411741,Ingrid Goes West,2017-08-11,9.9,6.4,978
6159,302699,Central Intelligence,2016-06-16,34.969,6.414,5981
6160,95610,Bridget Jones's Baby,2016-09-14,45.302,6.4,2914
6161,58232,Chalet Girl,2011-02-02,12.241,6.4,638
6162,10247,He Was a Quiet Man,2007-11-23,15.786,6.415,324
6163,1026436,Miller's Girl,2024-01-18,48.95,6.414,753
6164,507241,The Killer's Game,2024-09-12,172.597,6.435,344
6165,458897,Charlie's Angels,2019-11-14,32.119,6.4,2994
6166,45202,The Housemaid,2010-05-13,14.844,6.4,319
6167,1085218,Darkland: The Return,2023-04-13,16.247,6.413,535
6168,253450,The Assassin,2015-08-27,16.248,6.413,508
6169,84184,Celeste & Jesse Forever,2012-08-03,8.492,6.4,467
6170,72784,The Loft,2014-10-14,31.827,6.4,1455
6171,27576,Salt,2010-07-21,30.023,6.4,5526
6172,16187,Buzz Lightyear of Star Command: The Adventure Begins,2000-08-08,17.307,6.4,326
6173,3594,The Number 23,2007-02-23,14.553,6.4,3248
6174,365620,Ferrari,2023-12-14,18.89,6.412,1025
6175,14517,MirrorMask,2005-01-25,9.332,6.4,337
6176,11530,The Discord,1978-03-16,7.43,6.412,319
6177,644090,"Love, Guaranteed",2020-09-02,9.979,6.411,640
6178,449985,Triple Threat,2019-03-19,19.025,6.4,585
6179,425972,Cargo,2017-10-06,68.239,6.411,1732
6180,286554,Two Night Stand,2014-09-26,11.383,6.4,1847
6181,669671,Night Teeth,2021-10-20,13.876,6.4,779
6182,415842,American Assassin,2017-09-14,22.537,6.4,3038
6183,211672,Minions,2015-06-17,27.668,6.4,10623
6184,28032,Thumbelina,1994-03-30,9.908,6.4,497
6185,13373,Millions,2004-04-29,7.483,6.41,384
6186,10741,Bobby,2006-09-05,13.858,6.4,395
6187,457232,Lamborghini: The Man Behind the Legend,2022-11-17,28.0,6.4,608
6188,12535,High Anxiety,1977-12-25,6.32,6.4,346
6189,6957,The 40 Year Old Virgin,2005-08-11,32.639,6.4,6763
6190,1989,My Blueberry Nights,2007-11-28,16.501,6.409,767
6191,1032823,Trap,2024-07-31,57.314,6.408,1924
6192,16353,Ong Bak 2,2008-12-04,20.228,6.4,636
6193,13374,Ice Princess,2005-03-17,14.163,6.4,893
6194,8217,Alice,1990-12-25,8.916,6.4,310
6195,75,Mars Attacks!,1996-12-13,24.912,6.409,5465
6196,726209,Leave the World Behind,2023-11-22,46.294,6.406,2644
6197,611207,The Knight Before Christmas,2019-11-21,10.891,6.406,1116
6198,523172,Late Night,2019-01-25,11.446,6.4,803
6199,184098,Think Like a Man Too,2014-06-20,15.269,6.407,555
6200,36668,X-Men: The Last Stand,2006-05-24,2.926,6.407,9752
6201,10957,The Black Cauldron,1985-07-24,20.431,6.4,1328
6202,10898,The Little Mermaid II: Return to the Sea,2000-01-23,5.474,6.4,1713
6203,10361,Ginger Snaps 2: Unleashed,2004-01-30,10.567,6.4,317
6204,884,Crash,1996-07-17,37.364,6.4,1143
6205,811,Silent Running,1972-03-09,11.916,6.407,575
6206,723419,Mr. Harrigan's Phone,2022-10-05,13.005,6.4,843
6207,137093,Last Vegas,2013-10-31,12.097,6.406,2131
6208,3036,Mary Shelley's Frankenstein,1994-11-04,13.881,6.406,1233
6209,62046,Flypaper,2011-08-19,10.809,6.4,757
6210,4488,Friday the 13th,1980-05-09,31.901,6.4,2994
6211,4380,Shall We Dance?,2004-10-15,9.839,6.405,1208
6212,214,Saw III,2006-10-26,30.632,6.404,4584
6213,762968,Do Revenge,2022-09-14,17.593,6.4,882
6214,117263,Olympus Has Fallen,2013-03-20,49.543,6.404,6645
6215,74387,Goon,2012-01-06,9.858,6.403,925
6216,59859,Kick-Ass 2,2013-07-17,20.441,6.4,6216
6217,22620,Scooby-Doo! The Mystery Begins,2009-09-13,27.052,6.403,697
6218,11529,Sweet Home Alabama,2002-09-26,20.467,6.4,1544
6219,709,Licence to Kill,1989-06-13,25.878,6.403,1945
6220,1094138,Jackpot!,2024-08-13,42.733,6.4,641
6221,621587,Next Goal Wins,2023-11-16,13.427,6.403,485
6222,314095,The Lost City of Z,2017-03-15,20.488,6.4,2870
6223,41602,Charlie Countryman,2013-02-09,11.532,6.4,610
6224,15653,An Extremely Goofy Movie,2000-02-29,13.839,6.4,640
6225,9666,Ju-on: The Grudge 2,2003-08-15,14.183,6.4,332
6226,716258,Black Box,2020-10-06,12.294,6.4,538
6227,532408,The Boogeyman,2023-05-31,21.359,6.401,907
6228,521029,Annabelle Comes Home,2019-06-26,50.757,6.4,3555
6229,61891,Anonymous,2011-10-21,9.419,6.4,725
6230,21057,Ocean Waves,1994-10-07,15.54,6.4,882
6231,2275,The General's Daughter,1999-06-18,13.247,6.401,927
6232,537739,Can You Keep a Secret?,2019-09-13,16.384,6.4,923
6233,454992,The Spy Who Dumped Me,2018-08-02,20.328,6.4,2230
6234,34769,Defendor,2009-09-12,8.116,6.4,555
6235,10246,Porky's,1981-11-13,19.788,6.4,862
6236,7461,Vantage Point,2008-02-01,13.558,6.4,2026
6237,1052280,It's What's Inside,2024-01-19,36.537,6.402,524
6238,626393,The Sleepover,2020-08-21,12.126,6.4,411
6239,585378,After Yang,2022-03-04,11.31,6.4,422
6240,10057,The Three Musketeers,1993-11-11,19.599,6.4,968
6241,9788,Accepted,2006-08-18,18.38,6.399,1581
6242,11584,Roxanne,1987-06-19,13.071,6.399,629
6243,733317,Monsters of Man,2020-11-19,11.332,6.4,349
6244,670203,The Talent of the Hornet,2020-11-18,4.207,6.397,432
6245,15357,District 13: Ultimatum,2009-02-18,15.197,6.397,1176
6246,77561,EVA,2011-10-06,7.728,6.4,390
6247,45156,A Little Bit of Heaven,2011-02-03,10.018,6.4,562
6248,11498,Dead Again,1991-08-23,12.111,6.4,380
6249,9425,Soldier,1998-10-23,12.367,6.4,853
6250,34544,The A-Team,2010-06-09,25.567,6.396,4658
6251,16614,Adventureland,2009-04-03,18.237,6.4,2186
6252,10770,The Sheriff and the Satellite Kid,1979-08-10,8.816,6.395,304
6253,10431,War,2007-08-24,25.626,6.4,1884
6254,9992,Arthur and the Invisibles,2006-12-13,27.923,6.395,2892
6255,5551,Space Cowboys,2000-08-04,11.108,6.395,1379
6256,681,Diamonds Are Forever,1971-12-14,22.1,6.395,2125
6257,429189,Wonder Wheel,2017-12-01,10.525,6.4,1317
6258,293646,The 33,2015-08-06,15.615,6.4,928
6259,38365,Grown Ups,2010-06-24,85.303,6.395,6197
6260,24920,City of the Living Dead,1980-08-11,10.622,6.394,392
6261,14055,Starter for 10,2006-09-13,12.027,6.394,409
6262,13655,Camp Rock,2008-06-20,12.956,6.4,2086
6263,10074,Hot Rod,2007-08-03,12.814,6.394,986
6264,8007,Behind Enemy Lines,2001-11-30,24.24,6.394,1510
6265,482,Shaft,1971-06-25,14.679,6.395,368
6266,571384,Come Play,2020-10-28,17.56,6.393,683
6267,300168,Dragon Blade,2015-02-19,13.469,6.4,574
6268,6687,TransSiberian,2008-01-18,9.51,6.4,732
6269,2075,Prizzi's Honor,1985-06-14,8.973,6.4,383
6270,694254,Baggio: The Divine Ponytail,2021-05-26,8.038,6.392,415
6271,430155,Coma,2020-01-01,15.731,6.4,551
6272,325348,Hardcore Henry,2015-09-12,16.746,6.4,2438
6273,294795,The 9th Life of Louis Drax,2016-09-01,10.961,6.4,450
6274,293970,The Final Girls,2015-10-09,15.774,6.392,1288
6275,20662,Robin Hood,2010-05-12,24.723,6.392,4665
6276,13333,Game of Death,1978-03-23,23.687,6.386,678
6277,575088,Baba Yaga: Terror of the Dark Forest,2020-02-27,12.991,6.396,351
6278,525041,A Christmas Prince: The Royal Wedding,2018-11-30,9.369,6.391,929
6279,617708,La Llorona,2019-07-25,12.895,6.4,331
6280,521127,Kingdoms,2018-08-02,6.429,6.39,300
6281,343674,Gerald's Game,2017-09-29,27.125,6.391,3675
6282,175291,Cheap Thrills,2013-03-08,9.959,6.39,418
6283,10677,Dirty Dancing: Havana Nights,2004-02-27,15.754,6.4,654
6284,802217,8-Bit Christmas,2021-11-24,8.014,6.389,427
6285,624860,The Matrix Resurrections,2021-12-16,59.058,6.389,5855
6286,583268,"Someone, Somewhere",2019-09-11,6.44,6.4,660
6287,460668,I Feel Pretty,2018-04-19,25.817,6.389,2048
6288,21610,Nighthawks,1981-03-17,9.359,6.4,435
6289,10210,A Midsummer Night's Dream,1999-05-20,16.144,6.4,369
6290,8491,Weekend at Bernie's,1989-07-05,13.615,6.389,1030
6291,557950,Mainstream,2021-05-07,11.845,6.4,309
6292,43549,The Experiment,2010-07-15,15.073,6.4,1213
6293,16248,D.A.R.Y.L.,1985-06-14,10.326,6.388,336
6294,15139,The Pagemaster,1994-11-23,15.801,6.388,742
6295,11894,Curly Sue,1991-10-25,15.263,6.4,532
6296,326215,Ooops! Noah Is Gone...,2015-03-26,13.471,6.4,319
6297,209403,Bad Words,2013-09-06,7.764,6.387,822
6298,27429,Shivers,1975-09-26,9.625,6.4,652
6299,189,Sin City: A Dame to Kill For,2014-08-20,35.317,6.387,3871
6300,484718,Coming 2 America,2021-03-04,28.117,6.4,2248
6301,156711,Austenland,2013-08-15,7.645,6.4,461
6302,10490,Drop Dead Gorgeous,1999-07-23,10.361,6.4,382
6303,4241,Visitor Q,2001-03-17,16.872,6.386,504
6304,649409,No Sudden Move,2021-06-24,13.33,6.385,703
6305,356305,Why Him?,2016-12-22,18.266,6.4,4192
6306,36968,Life-Size,2000-03-05,10.477,6.385,417
